year,month,region,filesize
1987,08,ph,6005
1987,08,ri,4928
1987,08,sf,5972
1987,08,sl,4108
1987,08,su,4616
1987,09,at,5922
1987,09,bo,4478
1987,09,ch,5866
1987,09,cl,3868
1987,09,da,5269
1987,09,kc,5230
1987,09,mi,4858
1987,09,ny,4346
1987,09,ph,7028
1987,09,ri,3873
1987,09,sf,6904
1987,09,sl,3589
1987,09,su,6538
1987,10,at,5640
1987,10,bo,4565
1987,10,ch,5844
1987,10,cl,4692
1987,10,da,5041
1987,10,kc,5451
1987,10,mi,2015
1987,10,ny,5402
1987,10,ph,5450
1987,10,ri,4197
1987,10,sf,4344
1987,10,sl,4194
1987,10,su,6081
1987,12,at,5473
1987,12,bo,5023
1987,12,ch,5902
1987,12,cl,4024
1987,12,da,4974
1987,12,kc,5513
1987,12,mi,4417
1987,12,ny,5740
1987,12,ph,6185
1987,12,ri,5804
1987,12,sf,4681
1987,12,sl,4092
1987,12,su,5212
1988,01,at,6163
1988,01,bo,4314
1988,01,ch,6467
1988,01,cl,5102
1988,01,da,4491
1988,01,kc,5496
1988,01,mi,4595
1988,01,ny,5475
1988,01,ph,5743
1988,01,ri,4414
1988,01,sf,5361
1988,01,sl,4216
1988,01,su,6184
1988,03,at,5331
1988,03,bo,4480
1988,03,ch,5886
1988,03,cl,5085
1988,03,da,4964
1988,03,kc,4876
1988,03,mi,4565
1988,03,ny,5475
1988,03,ph,7147
1988,03,ri,4522
1988,03,sf,5516
1988,03,sl,4167
1988,03,su,5381
1988,05,at,5598
1988,05,bo,4406
1988,05,ch,5768
1988,05,cl,5665
1988,05,da,4935
1988,05,kc,5431
1988,05,mi,4631
1988,05,ny,5076
1988,05,ph,5317
1988,05,ri,6307
1988,05,sf,5935
1988,05,sl,4357
1988,05,su,5601
1988,06,at,5200
1988,06,bo,5066
1988,06,ch,5229
1988,06,cl,4652
1988,06,da,4998
1988,06,kc,5446
1988,06,mi,5141
1988,06,ny,4976
1988,06,ph,5249
1988,06,ri,5976
1988,06,sf,4361
1988,06,sl,4349
1988,06,su,5931
1988,08,at,5715
1988,08,bo,5002
1988,08,ch,5494
1988,08,cl,4613
1988,08,da,4909
1988,08,kc,5400
1988,08,mi,5264
1988,08,ny,5679
1988,08,ph,5420
1988,08,ri,5891
1988,08,sf,6312
1988,08,sl,3865
1988,08,su,7855
1988,09,at,6283
1988,09,bo,4422
1988,09,ch,5262
1988,09,cl,4690
1988,09,da,4786
1988,09,kc,5042
1988,09,mi,4150
1988,09,ny,5498
1988,09,ph,4837
1988,09,ri,4841
1988,09,sf,4873
1988,09,sl,3422
1988,09,su,8724
1988,10,at,6348
1988,10,bo,4818
1988,10,ch,4917
1988,10,cl,4668
1988,10,da,4273
1988,10,kc,5099
1988,10,mi,4363
1988,10,ny,6009
1988,10,ph,5209
1988,10,ri,6474
1988,10,sf,5629
1988,10,sl,3962
1988,10,su,7327
1988,11,at,5998
1988,11,bo,6043
1988,11,ch,4872
1988,11,cl,4497
1988,11,da,4993
1988,11,kc,5597
1988,11,mi,5102
1988,11,ny,5443
1988,11,ph,6291
1988,11,ri,4240
1988,11,sf,5872
1988,11,sl,4700
1988,11,su,8092
1989,01,at,5869
1989,01,bo,4952
1989,01,ch,5472
1989,01,cl,4262
1989,01,da,3538
1989,01,kc,6105
1989,01,mi,4279
1989,01,ny,5520
1989,01,ph,6481
1989,01,ri,4654
1989,01,sf,4926
1989,01,sl,4190
1989,01,su,6271
1989,03,at,3950
1989,03,bo,4631
1989,03,ch,6334
1989,03,cl,5577
1989,03,da,5301
1989,03,kc,5403
1989,03,mi,4928
1989,03,ny,6036
1989,03,ph,5379
1989,03,ri,4526
1989,03,sf,6630
1989,03,sl,4559
1989,03,su,5550
1989,05,at,6095
1989,05,bo,4444
1989,05,ch,5587
1989,05,cl,4958
1989,05,da,4936
1989,05,kc,5075
1989,05,mi,5180
1989,05,ny,5363
1989,05,ph,5840
1989,05,ri,3374
1989,05,sf,5820
1989,05,sl,3916
1989,05,su,7662
1989,06,at,5472
1989,06,bo,4850
1989,06,ch,6216
1989,06,cl,4969
1989,06,da,5205
1989,06,kc,4864
1989,06,mi,4920
1989,06,ny,6305
1989,06,ph,6946
1989,06,ri,4046
1989,06,sf,6517
1989,06,sl,4360
1989,06,su,5663
1989,08,at,5382
1989,08,bo,4683
1989,08,ch,5940
1989,08,cl,4792
1989,08,da,4968
1989,08,kc,5040
1989,08,mi,3836
1989,08,ny,6090
1989,08,ph,5386
1989,08,ri,5472
1989,08,sf,4856
1989,08,sl,4665
1989,08,su,5830
1989,09,at,6151
1989,09,bo,3807
1989,09,ch,3913
1989,09,cl,4740
1989,09,da,5098
1989,09,kc,5364
1989,09,mi,5100
1989,09,ny,5861
1989,09,ph,5065
1989,09,ri,5619
1989,09,sf,5960
1989,09,sl,4586
1989,09,su,6057
1989,11,at,5618
1989,11,bo,4269
1989,11,ch,5395
1989,11,cl,5197
1989,11,da,4980
1989,11,kc,5159
1989,11,mi,4994
1989,11,ny,5789
1989,11,ph,6291
1989,11,ri,5838
1989,11,sf,4469
1989,11,sl,4673
1989,11,su,8563
1989,12,at,5058
1989,12,bo,4522
1989,12,ch,7657
1989,12,cl,5366
1989,12,da,4987
1989,12,kc,5244
1989,12,mi,4728
1989,12,ny,6139
1989,12,ph,4883
1989,12,ri,4597
1989,12,sf,5735
1989,12,sl,3904
1989,12,su,6354
1990,01,at,5133
1990,01,bo,4960
1990,01,ch,5779
1990,01,cl,4899
1990,01,da,5154
1990,01,kc,5010
1990,01,mi,4253
1990,01,ny,5840
1990,01,ph,5158
1990,01,ri,4250
1990,01,sf,6212
1990,01,sl,4735
1990,01,su,6989
1990,03,at,5722
1990,03,bo,4362
1990,03,ch,6852
1990,03,cl,5698
1990,03,da,5032
1990,03,kc,4058
1990,03,mi,5878
1990,03,ny,5885
1990,03,ph,5083
1990,03,ri,4631
1990,03,sf,5515
1990,03,sl,4732
1990,03,su,6032
1990,05,at,5545
1990,05,bo,4763
1990,05,ch,7830
1990,05,cl,5838
1990,05,da,5823
1990,05,kc,5599
1990,05,mi,4538
1990,05,ny,5209
1990,05,ph,7005
1990,05,ri,4825
1990,05,sf,5594
1990,05,sl,4273
1990,05,su,9562
1990,06,at,5535
1990,06,bo,4011
1990,06,ch,6912
1990,06,cl,5319
1990,06,da,5110
1990,06,kc,4178
1990,06,mi,4775
1990,06,ny,6340
1990,06,ph,5882
1990,06,ri,5300
1990,06,sf,5877
1990,06,sl,4831
1990,06,su,7683
1990,08,at,5547
1990,08,bo,4776
1990,08,ch,6122
1990,08,cl,5034
1990,08,da,5006
1990,08,kc,5399
1990,08,mi,4514
1990,08,ny,5916
1990,08,ph,5335
1990,08,ri,5942
1990,08,sf,4599
1990,08,sl,4069
1990,08,su,8771
1990,09,at,4722
1990,09,bo,4884
1990,09,ch,7808
1990,09,cl,6824
1990,09,da,5569
1990,09,kc,4801
1990,09,mi,4519
1990,09,ny,5462
1990,09,ph,5082
1990,09,ri,5248
1990,09,sf,4784
1990,09,sl,4539
1990,09,su,5949
1990,10,at,5636
1990,10,bo,4203
1990,10,ch,9074
1990,10,cl,5644
1990,10,da,5344
1990,10,kc,5114
1990,10,mi,5221
1990,10,ny,4865
1990,10,ph,6209
1990,10,ri,4707
1990,10,sf,5284
1990,10,sl,4889
1990,10,su,4780
1990,12,at,5581
1990,12,bo,4570
1990,12,ch,8184
1990,12,cl,5942
1990,12,da,5206
1990,12,kc,5430
1990,12,mi,5286
1990,12,ny,5429
1990,12,ph,5474
1990,12,ri,5345
1990,12,sf,6639
1990,12,sl,4223
1990,12,su,5489
1991,01,at,5611
1991,01,bo,4645
1991,01,ch,10056
1991,01,cl,5874
1991,01,da,4979
1991,01,kc,5106
1991,01,mi,5214
1991,01,ny,5971
1991,01,ph,5319
1991,01,ri,5898
1991,01,sf,5995
1991,01,sl,4730
1991,01,su,5707
1991,03,at,5858
1991,03,bo,4435
1991,03,ch,7345
1991,03,cl,6097
1991,03,da,5286
1991,03,kc,5013
1991,03,mi,4914
1991,03,ny,4246
1991,03,ph,5829
1991,03,ri,5303
1991,03,sf,5374
1991,03,sl,4675
1991,03,su,6178
1991,05,at,5718
1991,05,bo,4503
1991,05,ch,8368
1991,05,cl,6036
1991,05,da,4910
1991,05,kc,4756
1991,05,mi,5131
1991,05,ny,6117
1991,05,ph,4446
1991,05,ri,5883
1991,05,sf,5578
1991,05,sl,4930
1991,05,su,6876
1991,06,at,5276
1991,06,bo,4704
1991,06,ch,9581
1991,06,cl,5532
1991,06,da,5266
1991,06,kc,4643
1991,06,mi,6067
1991,06,ny,6040
1991,06,ph,5226
1991,06,ri,5299
1991,06,sf,5234
1991,06,sl,4611
1991,06,su,5892
1991,08,at,4918
1991,08,bo,4763
1991,08,ch,7665
1991,08,cl,5684
1991,08,da,5260
1991,08,kc,4423
1991,08,mi,4578
1991,08,ny,5197
1991,08,ph,6152
1991,08,ri,5322
1991,08,sf,5584
1991,08,sl,5186
1991,08,su,7462
1991,09,at,5556
1991,09,bo,4853
1991,09,ch,9069
1991,09,cl,5955
1991,09,da,4613
1991,09,kc,4092
1991,09,mi,5024
1991,09,ny,5123
1991,09,ph,4676
1991,09,ri,4131
1991,09,sf,5738
1991,09,sl,4565
1991,09,su,6856
1991,10,at,5413
1991,10,bo,3228
1991,10,ch,7384
1991,10,cl,6475
1991,10,da,5036
1991,10,kc,4809
1991,10,mi,6323
1991,10,ny,5045
1991,10,ph,5488
1991,10,ri,3813
1991,10,sf,4739
1991,10,sl,4839
1991,10,su,6041
1991,12,at,5179
1991,12,bo,4115
1991,12,ch,8001
1991,12,cl,7341
1991,12,da,4890
1991,12,kc,4978
1991,12,mi,5147
1991,12,ny,5723
1991,12,ph,4698
1991,12,ri,5222
1991,12,sf,4779
1991,12,sl,4429
1991,12,su,8285
1992,01,at,4965
1992,01,bo,4870
1992,01,ch,9074
1992,01,cl,6236
1992,01,da,4773
1992,01,kc,5244
1992,01,mi,5559
1992,01,ny,5730
1992,01,ph,5043
1992,01,ri,4950
1992,01,sf,5485
1992,01,sl,4757
1992,01,su,7879
1992,03,at,4718
1992,03,bo,4639
1992,03,ch,6671
1992,03,cl,5832
1992,03,da,4755
1992,03,kc,4916
1992,03,mi,5370
1992,03,ny,5595
1992,03,ph,5664
1992,03,ri,4502
1992,03,sf,5618
1992,03,sl,4315
1992,03,su,5308
1992,05,at,4082
1992,05,bo,5022
1992,05,ch,8282
1992,05,cl,6517
1992,05,da,4966
1992,05,kc,4877
1992,05,mi,6142
1992,05,ny,5708
1992,05,ph,5309
1992,05,ri,4927
1992,05,sf,5753
1992,05,sl,4929
1992,05,su,6246
1992,06,at,4475
1992,06,bo,3338
1992,06,ch,8247
1992,06,cl,5453
1992,06,da,4849
1992,06,kc,4662
1992,06,mi,5221
1992,06,ny,4802
1992,06,ph,4058
1992,06,ri,3937
1992,06,sf,6713
1992,06,sl,4524
1992,06,su,6820
1992,08,at,3924
1992,08,bo,5028
1992,08,ch,8473
1992,08,cl,5071
1992,08,da,5819
1992,08,kc,4882
1992,08,mi,5591
1992,08,ny,4881
1992,08,ph,4621
1992,08,ri,4497
1992,08,sf,7276
1992,08,sl,4625
1992,08,su,8579
1992,09,at,5317
1992,09,bo,4754
1992,09,ch,8398
1992,09,cl,4846
1992,09,da,5251
1992,09,kc,4583
1992,09,mi,3848
1992,09,ny,5228
1992,09,ph,5379
1992,09,ri,4326
1992,09,sf,6513
1992,09,sl,4853
1992,09,su,7603
1992,11,at,5196
1992,11,bo,5013
1992,11,ch,8486
1992,11,cl,6075
1992,11,da,4543
1992,11,kc,4605
1992,11,mi,5562
1992,11,ny,5486
1992,11,ph,5279
1992,11,ri,5177
1992,11,sf,7089
1992,11,sl,4422
1992,11,su,8761
1992,12,at,5387
1992,12,bo,4739
1992,12,ch,9214
1992,12,cl,5275
1992,12,da,5216
1992,12,kc,4618
1992,12,mi,5118
1992,12,ny,5452
1992,12,ph,5175
1992,12,ri,5124
1992,12,sf,6939
1992,12,sl,5926
1992,12,su,7849
1993,01,at,4024
1993,01,bo,4601
1993,01,ch,7041
1993,01,cl,5515
1993,01,da,5962
1993,01,kc,3299
1993,01,mi,5068
1993,01,ny,6309
1993,01,ph,4507
1993,01,ri,3855
1993,01,sf,6181
1993,01,sl,5402
1993,01,su,8623
1993,03,at,3888
1993,03,bo,4614
1993,03,ch,7702
1993,03,cl,5724
1993,03,da,4974
1993,03,kc,4575
1993,03,mi,4738
1993,03,ny,5270
1993,03,ph,5700
1993,03,ri,5114
1993,03,sf,5748
1993,03,sl,5407
1993,03,su,10917
1993,05,at,4341
1993,05,bo,4810
1993,05,ch,7879
1993,05,cl,6225
1993,05,da,5555
1993,05,kc,4336
1993,05,mi,7318
1993,05,ny,6891
1993,05,ph,4782
1993,05,ri,5665
1993,05,sf,5805
1993,05,sl,5820
1993,05,su,10567
1993,06,at,4727
1993,06,bo,4686
1993,06,ch,8155
1993,06,cl,5257
1993,06,da,5068
1993,06,kc,4787
1993,06,mi,6283
1993,06,ny,5055
1993,06,ph,5111
1993,06,ri,4752
1993,06,sf,5859
1993,06,sl,5631
1993,06,su,6755
1993,08,at,5727
1993,08,bo,3777
1993,08,ch,8077
1993,08,cl,5563
1993,08,da,5015
1993,08,kc,4652
1993,08,mi,6055
1993,08,ny,5738
1993,08,ph,4044
1993,08,ri,4171
1993,08,sf,4757
1993,08,sl,5384
1993,08,su,7568
1993,09,at,4745
1993,09,bo,4330
1993,09,ch,8260
1993,09,cl,5179
1993,09,da,4997
1993,09,kc,4946
1993,09,mi,6040
1993,09,ny,6051
1993,09,ph,4615
1993,09,ri,4596
1993,09,sf,6479
1993,09,sl,5964
1993,09,su,9950
1993,11,at,5841
1993,11,bo,4921
1993,11,ch,8154
1993,11,cl,3403
1993,11,da,4827
1993,11,kc,4956
1993,11,mi,7767
1993,11,ny,6044
1993,11,ph,4125
1993,11,ri,4552
1993,11,sf,5849
1993,11,sl,5517
1993,11,su,8685
1993,12,at,5229
1993,12,bo,4843
1993,12,ch,8478
1993,12,cl,4252
1993,12,da,5171
1993,12,kc,5368
1993,12,mi,6733
1993,12,ny,5503
1993,12,ph,5067
1993,12,ri,4572
1993,12,sf,5981
1993,12,sl,5687
1993,12,su,9444
1994,01,at,5102
1994,01,bo,4835
1994,01,ch,7370
1994,01,cl,5036
1994,01,da,5155
1994,01,kc,4860
1994,01,mi,7534
1994,01,ny,5868
1994,01,ph,3141
1994,01,ri,3764
1994,01,sf,6342
1994,01,sl,5683
1994,01,su,8697
1994,03,at,5821
1994,03,bo,5000
1994,03,ch,9609
1994,03,cl,4347
1994,03,da,5172
1994,03,kc,4907
1994,03,mi,8438
1994,03,ny,6003
1994,03,ph,6883
1994,03,ri,6227
1994,03,sf,7135
1994,03,sl,5578
1994,03,su,9087
1994,05,at,5124
1994,05,bo,4623
1994,05,ch,8443
1994,05,cl,3940
1994,05,da,6506
1994,05,kc,4788
1994,05,mi,6421
1994,05,ny,5814
1994,05,ph,4126
1994,05,ri,5880
1994,05,sf,5333
1994,05,sl,5891
1994,05,su,6618
1994,06,at,5293
1994,06,bo,4691
1994,06,ch,8566
1994,06,cl,4484
1994,06,da,6731
1994,06,kc,5124
1994,06,mi,6208
1994,06,ny,6343
1994,06,ph,6405
1994,06,ri,5699
1994,06,sf,6210
1994,06,sl,5947
1994,06,su,10333
1994,08,at,4856
1994,08,bo,4587
1994,08,ch,8153
1994,08,cl,5904
1994,08,da,6830
1994,08,kc,4703
1994,08,mi,7005
1994,08,ny,5515
1994,08,ph,4854
1994,08,ri,5159
1994,08,sf,5324
1994,08,sl,6126
1994,08,su,6446
1994,09,at,5917
1994,09,bo,4334
1994,09,ch,8645
1994,09,cl,4036
1994,09,da,5353
1994,09,kc,4651
1994,09,mi,7036
1994,09,ny,5004
1994,09,ph,4989
1994,09,ri,5123
1994,09,sf,5999
1994,09,sl,4675
1994,09,su,9967
1994,11,at,4298
1994,11,bo,4617
1994,11,ch,8522
1994,11,cl,5010
1994,11,da,5329
1994,11,kc,4414
1994,11,mi,8012
1994,11,ny,5340
1994,11,ph,5661
1994,11,ri,4393
1994,11,sf,5877
1994,11,sl,5453
1994,11,su,8463
1994,12,at,6225
1994,12,bo,4612
1994,12,ch,8562
1994,12,cl,5598
1994,12,da,5480
1994,12,kc,4781
1994,12,mi,8508
1994,12,ny,4526
1994,12,ph,4709
1994,12,ri,5439
1994,12,sf,6272
1994,12,sl,5125
1994,12,su,9504
1995,01,at,6379
1995,01,bo,4893
1995,01,ch,7703
1995,01,cl,4491
1995,01,da,5831
1995,01,kc,4757
1995,01,mi,7600
1995,01,ny,5591
1995,01,ph,5737
1995,01,ri,5434
1995,01,sf,6482
1995,01,sl,4295
1995,01,su,9813
1995,03,at,5450
1995,03,bo,5072
1995,03,ch,9388
1995,03,cl,5408
1995,03,da,6352
1995,03,kc,5235
1995,03,mi,7446
1995,03,ny,5257
1995,03,ph,6159
1995,03,ri,4856
1995,03,sf,5944
1995,03,sl,0
1995,03,su,6948
1995,05,at,5237
1995,05,bo,5117
1995,05,ch,6952
1995,05,cl,4536
1995,05,da,6324
1995,05,kc,4635
1995,05,mi,5925
1995,05,ny,4497
1995,05,ph,4400
1995,05,ri,5365
1995,05,sf,5577
1995,05,sl,1746
1995,05,su,6199
1995,06,at,4818
1995,06,bo,4988
1995,06,ch,7798
1995,06,cl,4408
1995,06,da,6170
1995,06,kc,4781
1995,06,mi,6721
1995,06,ny,4656
1995,06,ph,4948
1995,06,ri,5534
1995,06,sf,5332
1995,06,sl,5210
1995,06,su,8876
1995,08,at,5237
1995,08,bo,4826
1995,08,ch,8737
1995,08,cl,4841
1995,08,da,5392
1995,08,kc,4357
1995,08,mi,6884
1995,08,ny,5000
1995,08,ph,5799
1995,08,ri,5791
1995,08,sf,4579
1995,08,sl,4686
1995,08,su,9913
1995,09,at,4367
1995,09,bo,4377
1995,09,ch,7070
1995,09,cl,4388
1995,09,da,5326
1995,09,kc,4612
1995,09,mi,6705
1995,09,ny,5149
1995,09,ph,4195
1995,09,ri,4913
1995,09,sf,4885
1995,09,sl,5256
1995,09,su,6254
1995,11,at,5089
1995,11,bo,5595
1995,11,ch,7717
1995,11,cl,5101
1995,11,da,6114
1995,11,kc,4726
1995,11,mi,7218
1995,11,ny,4671
1995,11,ph,4989
1995,11,ri,4882
1995,11,sf,5337
1995,11,sl,5528
1995,11,su,6621
1995,12,at,5502
1995,12,bo,5219
1995,12,ch,7160
1995,12,cl,4504
1995,12,da,6090
1995,12,kc,5201
1995,12,mi,6940
1995,12,ny,5789
1995,12,ph,4841
1995,12,ri,5287
1995,12,sf,4701
1995,12,sl,5592
1995,12,su,8086
1996,01,at,514
1996,01,bo,2347
1996,01,ch,1
1996,01,cl,2509
1996,01,da,6131
1996,01,kc,1416
1996,01,mi,3157
1996,01,ny,2798
1996,01,ph,2924
1996,01,ri,1
1996,01,sf,443
1996,01,sl,5336
1996,01,su,2249
1996,03,at,647
1996,03,bo,3888
1996,03,ch,714
1996,03,cl,2775
1996,03,da,6397
1996,03,kc,993
1996,03,mi,3254
1996,03,ny,3631
1996,03,ph,2931
1996,03,ri,4687
1996,03,sf,4675
1996,03,sl,6069
1996,03,su,8890
1996,05,at,5762
1996,05,bo,5062
1996,05,ch,7433
1996,05,cl,4543
1996,05,da,6420
1996,05,kc,5627
1996,05,mi,8545
1996,05,ny,6237
1996,05,ph,4407
1996,05,ri,5656
1996,05,sf,5375
1996,05,sl,5669
1996,05,su,9493
1996,06,at,6166
1996,06,bo,5384
1996,06,ch,7587
1996,06,cl,4190
1996,06,da,5525
1996,06,kc,5726
1996,06,mi,6818
1996,06,ny,6292
1996,06,ph,5223
1996,06,ri,7120
1996,06,sf,5164
1996,06,sl,5318
1996,06,su,6803
1996,08,at,5662
1996,08,bo,5465
1996,08,ch,5892
1996,08,cl,4395
1996,08,da,5677
1996,08,kc,5621
1996,08,mi,7785
1996,08,ny,6490
1996,08,ph,4553
1996,08,ri,7988
1996,08,sf,4691
1996,08,sl,5135
1996,08,su,8335
1996,09,at,5182
1996,09,bo,5916
1996,09,ch,6135
1996,09,cl,4118
1996,09,da,5526
1996,09,kc,5547
1996,09,mi,6590
1996,09,ny,5747
1996,09,ph,6073
1996,09,ri,6715
1996,09,sf,5842
1996,09,sl,5261
1996,09,su,657
1996,10,at,4968
1996,10,bo,5625
1996,10,ch,6983
1996,10,cl,5110
1996,10,da,6609
1996,10,kc,4208
1996,10,mi,8417
1996,10,ny,5989
1996,10,ph,5827
1996,10,ri,6465
1996,10,sf,5974
1996,10,sl,5357
1996,10,su,11675
1996,12,at,5373
1996,12,bo,6104
1996,12,ch,8185
1996,12,cl,4678
1996,12,da,6194
1996,12,kc,4492
1996,12,mi,6476
1996,12,ny,5915
1996,12,ph,5473
1996,12,ri,5829
1996,12,sf,4979
1996,12,sl,5035
1996,12,su,9820
1997,01,at,1034
1997,01,bo,4244
1997,01,ch,782
1997,01,cl,2461
1997,01,da,838
1997,01,kc,1511
1997,01,mi,1164
1997,01,ny,3652
1997,01,ph,2434
1997,01,ri,624
1997,01,sf,1516
1997,01,sl,2940
1997,01,su,2872
1997,03,at,1443
1997,03,bo,3337
1997,03,ch,721
1997,03,cl,3426
1997,03,da,875
1997,03,kc,1236
1997,03,mi,1880
1997,03,ny,3963
1997,03,ph,3346
1997,03,ri,797
1997,03,sf,1294
1997,03,sl,1094
1997,03,su,5294
1997,05,at,1104
1997,05,bo,3057
1997,05,ch,830
1997,05,cl,2791
1997,05,da,680
1997,05,kc,1730
1997,05,mi,3182
1997,05,ny,3124
1997,05,ph,2464
1997,05,ri,774
1997,05,sf,2573
1997,05,sl,2201
1997,05,su,6118
1997,06,at,1117
1997,06,bo,3329
1997,06,ch,729
1997,06,cl,3048
1997,06,da,701
1997,06,kc,1782
1997,06,mi,3173
1997,06,ny,3750
1997,06,ph,2653
1997,06,ri,682
1997,06,sf,1941
1997,06,sl,2686
1997,06,su,8891
1997,08,at,1265
1997,08,bo,3241
1997,08,ch,859
1997,08,cl,2162
1997,08,da,475
1997,08,kc,2003
1997,08,mi,2999
1997,08,ny,3344
1997,08,ph,2431
1997,08,ri,742
1997,08,sf,1154
1997,08,sl,2065
1997,08,su,6154
1997,09,at,1288
1997,09,bo,2984
1997,09,ch,784
1997,09,cl,3570
1997,09,da,1592
1997,09,kc,1352
1997,09,mi,3183
1997,09,ny,3164
1997,09,ph,1803
1997,09,ri,724
1997,09,sf,1374
1997,09,sl,2360
1997,09,su,7206
1997,10,at,1518
1997,10,bo,3284
1997,10,ch,1477
1997,10,cl,2945
1997,10,da,2012
1997,10,kc,1680
1997,10,mi,3460
1997,10,ny,3384
1997,10,ph,1778
1997,10,ri,670
1997,10,sf,2352
1997,10,sl,2323
1997,10,su,2871
1997,12,at,529
1997,12,bo,3073
1997,12,ch,1
1997,12,cl,2290
1997,12,da,1473
1997,12,kc,532
1997,12,mi,3070
1997,12,ny,3211
1997,12,ph,1919
1997,12,ri,1
1997,12,sf,805
1997,12,sl,1785
1997,12,su,5022
1998,01,at,708
1998,01,bo,3252
1998,01,ch,1954
1998,01,cl,3480
1998,01,da,2740
1998,01,kc,1388
1998,01,mi,2585
1998,01,ny,3351
1998,01,ph,3067
1998,01,ri,867
1998,01,sf,0
1998,01,sl,2066
1998,01,su,6448
1998,03,at,1876
1998,03,bo,3261
1998,03,ch,786
1998,03,cl,2308
1998,03,da,3158
1998,03,kc,940
1998,03,mi,3688
1998,03,ny,3724
1998,03,ph,3106
1998,03,ri,1357
1998,03,sf,1491
1998,03,sl,2155
1998,03,su,5905
1998,05,at,1530
1998,05,bo,3888
1998,05,ch,807
1998,05,cl,2667
1998,05,da,1230
1998,05,kc,957
1998,05,mi,3159
1998,05,ny,3510
1998,05,ph,3307
1998,05,ri,1842
1998,05,sf,1416
1998,05,sl,2291
1998,05,su,0
1998,06,at,796
1998,06,bo,3054
1998,06,ch,788
1998,06,cl,2363
1998,06,da,931
1998,06,kc,1233
1998,06,mi,2959
1998,06,ny,2842
1998,06,ph,2050
1998,06,ri,2497
1998,06,sf,1241
1998,06,sl,1980
1998,06,su,0
1998,08,at,980
1998,08,bo,4453
1998,08,ch,1138
